catalogue_group,resource_type,title,url,last_modified,page_detail,synopsis
Resource,Resource,Australian Human Rights Commission: UN Declaration on the Rights of Indigenous Peoples,https://emergingminds.com.au/resources/australian-human-rights-commission-un-declaration-on-the-rights-of-indigenous-peoples/,2023-02-07T06:40:57+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Watch this video from the Australian Human Rights Commission on UN's Declaration on the Rights of Indigenous Peoples.
Resource,Resource,Australian journal of emergency management – children youth education special edition,https://emergingminds.com.au/resources/australian-journal-of-emergency-management-children-youth-education-special-edition/,2021-06-11T02:01:45+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This issue of the Australian Journal of Emergency Management is devoted to children and youth in emergencies and disasters.
Resource,Resource,Autism Spectrum Australia,https://emergingminds.com.au/resources/autism-spectrum-australia/,2021-06-11T02:15:42+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","The website offers information about autism, including indicators in young children, and information about services offered to families."
Resource,Resource,Autism spectrum disorder,https://emergingminds.com.au/resources/autism-spectrum-disorder/,2021-06-11T04:09:33+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This webpage provides information for parents about Autism Spectrum Disorder, which encompasses Autism, Asperger's Syndrome."
Resource,Resource,Autism spectrum disorder,https://emergingminds.com.au/resources/autism-spectrum-disorder-2/,2021-06-11T04:10:04+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This page provides information for young people about autism spectrum disorder, treatment for ASD and a links to other fact sheets on ASD."
Resource,Resource,Autism spectrum disorder,https://emergingminds.com.au/resources/autism-spectrum-disorder-3/,2021-06-11T04:10:18+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This webpage provides information for parents and carers about children with autism spectrum disorder (ASD)
Resource,Resource,Autism spectrum disorder in children,https://emergingminds.com.au/resources/children-autism-guide-health-professionals/,2021-06-10T06:50:47+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This booklet provides information for health professionals about the assessment and treatment of children with autism spectrum disorder (ASD).
Resource,Resource,Baby care plan template,https://emergingminds.com.au/resources/baby-care-plan-template/,2024-10-01T08:18:04+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","As a parent, complete this template regarding the care of your infant for when you are unwell or unavailable."
Resource,Resource,BC Mental Health and Substance Use Services (Canada),https://emergingminds.com.au/resources/bc-mental-health-substance-use-services-canada/,2021-06-11T04:19:20+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","BC Mental Health and Substance Use Services provides specialised treatment, education, health promotion and more for British Columbians."
Resource,Resource,Be You,https://emergingminds.com.au/resources/be-you/,2024-01-15T00:07:00+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Be You offers educators and learning communities evidence-based online professional learning, tools and resources."
Resource,Resource,Become a child safe organisation,https://emergingminds.com.au/resources/become-a-child-safe-organisation/,2023-12-28T03:58:49+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This website offers training resources for organisations that involve children in their work to keep children safe in those environments.
Resource,Resource,Beginning child aware conversations with parents who use substances,https://emergingminds.com.au/resources/beginning-child-aware-conversations-with-parents-who-use-substances/,2025-12-03T00:29:59+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Explore the value of partnership-based, trauma-informed strategies in supporting each child’s unique needs in education settings."
